player_id,team_id,matches,goals,shirt_number,debut,coach_id,debut_game_id,career_state
101500,21102,8,1,11,,16198.0,2483946.0,FORMER_NATIONAL_PLAYER
101500,25565,2,1,0,,7018.0,2488218.0,FORMER_NATIONAL_PLAYER
101500,25793,8,2,0,,,,FORMER_NATIONAL_PLAYER
101500,26035,18,6,0,,,2492817.0,FORMER_NATIONAL_PLAYER
1015089,51023,2,0,0,,,,CURRENT_NATIONAL_PLAYER
10152,3381,2,1,20,,2332.0,1048917.0,FORMER_NATIONAL_PLAYER
10152,39417,3,1,6,,10484.0,2437571.0,FORMER_NATIONAL_PLAYER
101532,10933,0,0,0,,,1184226.0,FORMER_NATIONAL_PLAYER
1015705,22515,3,0,15,,63306.0,4600829.0,RECENT_NATIONAL_PLAYER
1015705,26471,11,0,15,,61414.0,4003693.0,FORMER_NATIONAL_PLAYER
1015705,31919,11,0,15,,63306.0,4318098.0,RECENT_NATIONAL_PLAYER
1015705,36495,11,1,14,,61414.0,3817595.0,FORMER_NATIONAL_PLAYER
1015647,11946,0,0,0,,,,FORMER_NATIONAL_PLAYER
1015647,34700,0,0,0,,,,FORMER_NATIONAL_PLAYER
101581,3589,43,5,18,,33707.0,3543531.0,FORMER_NATIONAL_PLAYER
101581,25511,4,1,0,,46891.0,3386057.0,FORMER_NATIONAL_PLAYER
101581,34950,28,8,0,,,,FORMER_NATIONAL_PLAYER
101581,53812,3,0,0,,46891.0,2688966.0,FORMER_NATIONAL_PLAYER
1015823,19429,0,0,19,,,,CURRENT_NATIONAL_PLAYER
1015823,22998,5,0,2,,42283.0,4488783.0,RECENT_NATIONAL_PLAYER
1015823,23140,14,1,5,,5869.0,4052325.0,FORMER_NATIONAL_PLAYER
1015823,28155,8,0,5,,22710.0,3920133.0,FORMER_NATIONAL_PLAYER
1015823,28436,2,0,0,,1312.0,3738363.0,FORMER_NATIONAL_PLAYER
1015822,3446,1,0,3,,8649.0,4510774.0,CURRENT_NATIONAL_PLAYER
1015822,22998,10,0,4,,42283.0,4444779.0,RECENT_NATIONAL_PLAYER
1015822,23140,6,1,13,,47775.0,4161566.0,FORMER_NATIONAL_PLAYER
1015822,28155,12,1,4,,22710.0,3920132.0,FORMER_NATIONAL_PLAYER
1015822,28436,2,0,0,,1312.0,3738363.0,FORMER_NATIONAL_PLAYER
1015812,23140,7,0,16,,47775.0,4155571.0,FORMER_NATIONAL_PLAYER
1015812,28155,4,0,13,,22710.0,3920133.0,FORMER_NATIONAL_PLAYER
1015812,28436,2,0,0,,1312.0,3738363.0,FORMER_NATIONAL_PLAYER
1016253,22462,18,1,18,,68795.0,3807410.0,FORMER_NATIONAL_PLAYER
1016253,22584,15,0,18,,114341.0,4165515.0,FORMER_NATIONAL_PLAYER
1016253,22585,8,0,18,,114341.0,4461670.0,RECENT_NATIONAL_PLAYER
1016253,28161,13,0,18,,91861.0,3941921.0,FORMER_NATIONAL_PLAYER
101658,9171,4,0,0,,20499.0,2736653.0,FORMER_NATIONAL_PLAYER
101658,27263,0,0,0,,14622.0,1097294.0,FORMER_NATIONAL_PLAYER
1016863,23131,1,0,25,,,,FORMER_NATIONAL_PLAYER
101682,21340,6,0,0,,,,FORMER_NATIONAL_PLAYER
101682,22907,0,0,0,,,,FORMER_NATIONAL_PLAYER
101692,23130,0,0,0,,,,FORMER_NATIONAL_PLAYER
101692,48143,16,14,0,,,,FORMER_NATIONAL_PLAYER
1017047,22989,8,0,17,,,,CURRENT_NATIONAL_PLAYER
101751,3382,63,23,9,,10683.0,3106942.0,FORMER_NATIONAL_PLAYER
101751,9315,4,0,10,,,3978507.0,FORMER_NATIONAL_PLAYER
101751,16337,9,2,9,,,,FORMER_NATIONAL_PLAYER
101751,16338,7,6,11,,,,FORMER_NATIONAL_PLAYER
101751,23219,3,0,6,,,,FORMER_NATIONAL_PLAYER
101751,23282,10,2,9,,,,FORMER_NATIONAL_PLAYER
101753,3382,4,0,15,,9231.0,2806888.0,FORMER_NATIONAL_PLAYER
101753,9315,2,0,14,,,,FORMER_NATIONAL_PLAYER
101753,23219,3,1,15,,,,FORMER_NATIONAL_PLAYER
10177,9568,0,0,0,,,,FORMER_NATIONAL_PLAYER
1017774,22585,16,1,6,,68795.0,4197936.0,FORMER_NATIONAL_PLAYER
1017774,22586,7,1,6,,68795.0,4454019.0,RECENT_NATIONAL_PLAYER
1017775,22462,0,0,0,,23398.0,2370452.0,FORMER_NATIONAL_PLAYER
1017775,28161,4,0,0,,91861.0,3941921.0,FORMER_NATIONAL_PLAYER
1017914,23260,1,0,0,,94541.0,4197892.0,FORMER_NATIONAL_PLAYER
1017914,30322,0,0,0,,17436.0,2368063.0,FORMER_NATIONAL_PLAYER
1017833,26471,2,0,17,,21489.0,3830177.0,FORMER_NATIONAL_PLAYER
101785,9315,2,0,0,,,,FORMER_NATIONAL_PLAYER
101785,23219,1,0,0,,12062.0,3298083.0,FORMER_NATIONAL_PLAYER
101785,23282,1,0,0,,23968.0,3281604.0,FORMER_NATIONAL_PLAYER
1018156,72764,2,0,18,,104170.0,3822487.0,FORMER_NATIONAL_PLAYER
1018657,17622,1,0,13,,5355.0,4174499.0,FORMER_NATIONAL_PLAYER
1018834,9565,0,0,0,,,,CURRENT_NATIONAL_PLAYER
1018834,21340,2,0,0,,38908.0,4231137.0,RECENT_NATIONAL_PLAYER
1018834,22907,1,0,0,,32175.0,4579610.0,RECENT_NATIONAL_PLAYER
1018834,31269,1,0,13,,22058.0,4318585.0,FORMER_NATIONAL_PLAYER
1018920,12395,9,0,6,,33243.0,4182131.0,FORMER_NATIONAL_PLAYER
1018920,33775,0,0,0,,,,FORMER_NATIONAL_PLAYER
1018754,24965,0,0,22,,,,CURRENT_NATIONAL_PLAYER
1018912,12395,5,0,20,,61553.0,4162027.0,FORMER_NATIONAL_PLAYER
1018912,12609,3,0,6,,31469.0,4718826.0,CURRENT_NATIONAL_PLAYER
1018912,20947,3,0,6,,69960.0,4472604.0,RECENT_NATIONAL_PLAYER
101912,16338,4,0,0,,,,FORMER_NATIONAL_PLAYER
1019167,31269,2,0,0,,21186.0,4168979.0,FORMER_NATIONAL_PLAYER
1019173,16338,3,0,17,,55314.0,4263218.0,FORMER_NATIONAL_PLAYER
1019289,41204,7,0,17,,72161.0,3789552.0,CURRENT_NATIONAL_PLAYER
10197,3381,6,0,0,,7875.0,2379706.0,FORMER_NATIONAL_PLAYER
10197,9568,9,0,0,,,4355584.0,FORMER_NATIONAL_PLAYER
10199,22585,1,0,0,,,3055949.0,FORMER_NATIONAL_PLAYER
10200,3381,0,0,0,,,,FORMER_NATIONAL_PLAYER
102017,3376,57,5,8,,3517.0,2666165.0,FORMER_NATIONAL_PLAYER
1020191,5872,0,0,0,,,,RECENT_NATIONAL_PLAYER
1020544,32344,1,0,0,,64901.0,3829082.0,FORMER_NATIONAL_PLAYER
1020544,34867,1,1,21,,,,FORMER_NATIONAL_PLAYER
1020686,16371,0,0,0,,,3811876.0,FORMER_NATIONAL_PLAYER
10209,5709,1,0,0,,,,FORMER_NATIONAL_PLAYER
10209,5710,3,0,0,,,,FORMER_NATIONAL_PLAYER
102146,12395,9,0,0,,6485.0,946038.0,FORMER_NATIONAL_PLAYER
102146,12609,12,0,0,,,982113.0,FORMER_NATIONAL_PLAYER
102146,20911,0,0,0,,,,FORMER_NATIONAL_PLAYER
102165,3816,66,15,0,,,,FORMER_NATIONAL_PLAYER
102165,53817,3,1,0,,2548.0,2688960.0,FORMER_NATIONAL_PLAYER
1021818,22978,2,0,12,,60121.0,3825570.0,FORMER_NATIONAL_PLAYER
102192,3382,2,0,21,,430.0,2429558.0,FORMER_NATIONAL_PLAYER
102192,9315,7,0,2,,3203.0,1091884.0,FORMER_NATIONAL_PLAYER
102192,16337,10,0,0,,,,FORMER_NATIONAL_PLAYER
102192,16338,9,0,0,,,,FORMER_NATIONAL_PLAYER
102226,3382,47,9,16,,430.0,2310907.0,FORMER_NATIONAL_PLAYER
102226,9315,10,1,8,,10513.0,2218109.0,FORMER_NATIONAL_PLAYER
102226,16337,1,0,10,,9544.0,2209848.0,FORMER_NATIONAL_PLAYER
102226,16338,23,10,10,,9544.0,2780425.0,FORMER_NATIONAL_PLAYER
102226,23219,11,1,7,,12063.0,2789070.0,FORMER_NATIONAL_PLAYER
102226,23282,12,4,7,,12063.0,2789116.0,FORMER_NATIONAL_PLAYER
102226,34680,3,0,18,,12063.0,2789062.0,FORMER_NATIONAL_PLAYER
10223,3380,1,0,0,,,,FORMER_NATIONAL_PLAYER
102271,8776,0,0,6,,,,FORMER_NATIONAL_PLAYER
102271,9316,7,0,13,,545.0,2255292.0,FORMER_NATIONAL_PLAYER
1022814,11946,0,0,0,,,,CURRENT_NATIONAL_PLAYER
1023,3441,3,0,0,,16510.0,2429993.0,FORMER_NATIONAL_PLAYER
1023,53847,0,0,0,,,,FORMER_NATIONAL_PLAYER
1023191,30322,3,0,12,,94541.0,3966466.0,FORMER_NATIONAL_PLAYER
1023191,31269,5,0,0,,89675.0,4487356.0,RECENT_NATIONAL_PLAYER
102315,3444,6,0,0,,9269.0,3368386.0,FORMER_NATIONAL_PLAYER
102313,3444,70,1,0,,,3525536.0,FORMER_NATIONAL_PLAYER
102313,53810,6,0,0,,2624.0,2688819.0,FORMER_NATIONAL_PLAYER
102423,3449,0,0,26,,,,FORMER_NATIONAL_PLAYER
102423,22989,13,2,6,,,,FORMER_NATIONAL_PLAYER
10241,8595,0,0,0,,,,FORMER_NATIONAL_PLAYER
10242,9565,1,0,0,,,,FORMER_NATIONAL_PLAYER
10242,23260,1,0,0,,,1185284.0,FORMER_NATIONAL_PLAYER
10242,31269,5,0,0,,,4608958.0,FORMER_NATIONAL_PLAYER
10242,52786,3,0,0,,,,FORMER_NATIONAL_PLAYER
1024169,22360,1,0,0,,,2365996.0,RECENT_NATIONAL_PLAYER
1024169,24750,1,0,13,,27837.0,4224349.0,FORMER_NATIONAL_PLAYER
1024169,28425,2,0,13,,27837.0,4315764.0,RECENT_NATIONAL_PLAYER
102432,22989,9,5,0,,,,FORMER_NATIONAL_PLAYER
102427,3449,51,2,19,,2917.0,1087202.0,FORMER_NATIONAL_PLAYER
102427,22989,14,1,0,,,,FORMER_NATIONAL_PLAYER
102427,25512,4,0,0,,,,FORMER_NATIONAL_PLAYER
102427,53830,3,0,4,,2917.0,2688672.0,FORMER_NATIONAL_PLAYER
102452,3449,0,0,0,,,,FORMER_NATIONAL_PLAYER
102452,22989,12,0,7,,,,FORMER_NATIONAL_PLAYER
102452,36329,2,0,7,,,,FORMER_NATIONAL_PLAYER
1024696,10933,5,3,20,,61407.0,4182373.0,FORMER_NATIONAL_PLAYER
10250,3384,8,0,21,,1153.0,2869038.0,FORMER_NATIONAL_PLAYER
1024946,25507,5,1,18,,,4620573.0,FORMER_NATIONAL_PLAYER
1024946,28642,2,0,3,,20401.0,4617308.0,CURRENT_NATIONAL_PLAYER
1024946,28642,0,0,0,,,,CURRENT_NATIONAL_PLAYER
1025,3383,6,0,8,,13.0,944248.0,FORMER_NATIONAL_PLAYER
10248,3817,1,0,0,,1454.0,2561789.0,FORMER_NATIONAL_PLAYER
10248,5709,0,0,0,,,,FORMER_NATIONAL_PLAYER
10251,3380,45,3,6,,614.0,2372363.0,FORMER_NATIONAL_PLAYER
10251,16868,12,1,0,,,,FORMER_NATIONAL_PLAYER
102510,3440,75,1,0,,25610.0,2256369.0,FORMER_NATIONAL_PLAYER
102510,16854,12,0,0,,,2976696.0,FORMER_NATIONAL_PLAYER
102510,22515,7,2,0,,,,FORMER_NATIONAL_PLAYER
102510,31919,4,0,0,,,,FORMER_NATIONAL_PLAYER
102510,36495,6,0,0,,,,FORMER_NATIONAL_PLAYER
102510,38740,6,0,0,,,,FORMER_NATIONAL_PLAYER
102510,106289,1,0,0,,,,FORMER_NATIONAL_PLAYER
102516,6303,90,35,0,,,,FORMER_NATIONAL_PLAYER
102524,6303,65,28,0,,,4084018.0,FORMER_NATIONAL_PLAYER
10255,3557,8,2,19,,2540.0,3742795.0,FORMER_NATIONAL_PLAYER
10255,8595,36,12,10,,41531.0,1153930.0,FORMER_NATIONAL_PLAYER
10255,23487,3,0,0,,,2312702.0,FORMER_NATIONAL_PLAYER
10255,23488,4,1,0,,,3055949.0,FORMER_NATIONAL_PLAYER
10255,24978,2,2,0,,,,FORMER_NATIONAL_PLAYER
10255,41525,10,3,0,,,,FORMER_NATIONAL_PLAYER
10255,57021,4,2,0,,,,FORMER_NATIONAL_PLAYER
10254,3300,2,0,12,,,,FORMER_NATIONAL_PLAYER
10254,16374,2,0,22,,10563.0,2693316.0,FORMER_NATIONAL_PLAYER
10254,27261,6,0,0,,,2365997.0,FORMER_NATIONAL_PLAYER
102586,3439,56,7,16,,18640.0,3580014.0,FORMER_NATIONAL_PLAYER
102586,7658,6,1,0,,7223.0,3162332.0,FORMER_NATIONAL_PLAYER
10259,7149,2,0,18,,2120.0,2349647.0,FORMER_NATIONAL_PLAYER
1025974,25791,1,0,17,,56985.0,4052323.0,FORMER_NATIONAL_PLAYER
1026014,3499,1,0,0,,112222.0,4083723.0,FORMER_NATIONAL_PLAYER
1026014,34870,2,0,0,,76979.0,3931821.0,CURRENT_NATIONAL_PLAYER
1026014,37497,0,0,0,,,,FORMER_NATIONAL_PLAYER
102648,3581,6,3,0,,5616.0,1051960.0,FORMER_NATIONAL_PLAYER
1026492,99675,0,0,0,,,,CURRENT_NATIONAL_PLAYER
1026524,21340,3,0,0,,105317.0,4715429.0,CURRENT_NATIONAL_PLAYER
1026524,23260,7,0,16,,94541.0,4197892.0,FORMER_NATIONAL_PLAYER
1026524,30322,0,0,5,,17436.0,2368063.0,FORMER_NATIONAL_PLAYER
1026524,31269,7,0,0,,89675.0,4447744.0,RECENT_NATIONAL_PLAYER
102660,4311,26,0,22,,2688.0,2500869.0,FORMER_NATIONAL_PLAYER
102673,38280,11,0,16,,72543.0,3776019.0,CURRENT_NATIONAL_PLAYER
1026922,54460,2,1,21,,29857.0,4049487.0,FORMER_NATIONAL_PLAYER
1026922,71658,2,1,0,,93984.0,4204446.0,FORMER_NATIONAL_PLAYER
102699,6303,1,0,23,,45986.0,4317015.0,FORMER_NATIONAL_PLAYER
102708,6303,1,0,0,,5957.0,2378587.0,FORMER_NATIONAL_PLAYER
102708,26092,12,2,5,,,,FORMER_NATIONAL_PLAYER
102715,26092,0,0,0,,,,FORMER_NATIONAL_PLAYER
102714,6303,3,0,0,,5108.0,1179868.0,FORMER_NATIONAL_PLAYER
1027280,11940,0,0,0,,,2365994.0,FORMER_NATIONAL_PLAYER
102740,3439,1,0,16,,3592.0,2504663.0,FORMER_NATIONAL_PLAYER
102740,3448,33,5,2,,2073.0,2929543.0,RETIRED_NATIONAL_PLAYER
102740,37018,4,0,2,,,,FORMER_NATIONAL_PLAYER
102744,3377,1,0,0,,1229.0,2819141.0,FORMER_NATIONAL_PLAYER
102744,9323,26,3,0,,1241.0,972340.0,FORMER_NATIONAL_PLAYER
102744,10831,2,0,0,,,,FORMER_NATIONAL_PLAYER
102744,23101,19,0,0,,,,FORMER_NATIONAL_PLAYER
102744,25250,3,0,0,,1733.0,2371883.0,FORMER_NATIONAL_PLAYER
102754,3377,1,0,0,,4160.0,2371542.0,FORMER_NATIONAL_PLAYER
1027557,27262,3,1,18,,,,FORMER_NATIONAL_PLAYER
1027557,51024,3,3,18,,,,FORMER_NATIONAL_PLAYER
1027705,16337,6,0,20,,12897.0,4420227.0,RECENT_NATIONAL_PLAYER
1027770,16854,2,0,0,,61414.0,4082616.0,FORMER_NATIONAL_PLAYER
1027770,38740,6,0,16,,1802.0,3966447.0,FORMER_NATIONAL_PLAYER
102779,5704,10,0,21,,17671.0,3543336.0,FORMER_NATIONAL_PLAYER
1028162,23658,8,0,10,,7215.0,4063932.0,FORMER_NATIONAL_PLAYER
102815,3589,64,1,2,,2755.0,2923462.0,FORMER_NATIONAL_PLAYER
102815,22983,0,0,12,,,,FORMER_NATIONAL_PLAYER
102815,34950,37,0,3,,,,FORMER_NATIONAL_PLAYER
102815,42665,0,0,3,,,,FORMER_NATIONAL_PLAYER
102815,53812,3,0,3,,2755.0,2688812.0,FORMER_NATIONAL_PLAYER
102815,76096,0,0,3,,,,FORMER_NATIONAL_PLAYER
102816,3589,25,0,0,,,2488544.0,FORMER_NATIONAL_PLAYER
102816,22983,3,0,0,,69956.0,3161924.0,FORMER_NATIONAL_PLAYER
102816,53812,5,0,0,,46891.0,2688966.0,FORMER_NATIONAL_PLAYER
1028125,37630,4,0,6,,36751.0,3846304.0,FORMER_NATIONAL_PLAYER
102821,3589,22,1,15,,9220.0,3672344.0,FORMER_NATIONAL_PLAYER
102821,53812,0,0,0,,,,FORMER_NATIONAL_PLAYER
1028399,11943,2,0,18,,56930.0,4576511.0,RECENT_NATIONAL_PLAYER
102843,3589,69,27,11,,,2488544.0,FORMER_NATIONAL_PLAYER
102843,22983,9,4,10,,,,FORMER_NATIONAL_PLAYER
102843,34950,34,18,10,,,,FORMER_NATIONAL_PLAYER
102843,42665,2,1,0,,2755.0,3801125.0,FORMER_NATIONAL_PLAYER
102843,53812,3,0,10,,2755.0,2688812.0,FORMER_NATIONAL_PLAYER
102843,76096,0,0,10,,,,FORMER_NATIONAL_PLAYER
102856,3589,104,3,7,,9220.0,3324296.0,FORMER_NATIONAL_PLAYER
102873,3589,38,6,0,,633.0,2254820.0,FORMER_NATIONAL_PLAYER
102873,34950,10,2,0,,,,FORMER_NATIONAL_PLAYER
102873,53812,3,0,0,,5557.0,2688774.0,FORMER_NATIONAL_PLAYER
102889,3589,15,0,0,,,2488544.0,FORMER_NATIONAL_PLAYER
102890,3589,21,0,0,,,2488544.0,FORMER_NATIONAL_PLAYER
102890,34950,31,0,0,,,,FORMER_NATIONAL_PLAYER
102890,42665,2,0,0,,2755.0,3801125.0,FORMER_NATIONAL_PLAYER
102890,53812,3,0,0,,2755.0,2688812.0,FORMER_NATIONAL_PLAYER
102890,76096,0,0,1,,,,FORMER_NATIONAL_PLAYER
102908,19755,1,0,4,,10700.0,2387049.0,FORMER_NATIONAL_PLAYER
1029619,9315,2,0,13,,81607.0,4580367.0,RECENT_NATIONAL_PLAYER
1029775,25790,0,0,12,,,,FORMER_NATIONAL_PLAYER
1029775,28031,0,0,12,,,,CURRENT_NATIONAL_PLAYER
1029949,22976,0,0,17,,,,RECENT_NATIONAL_PLAYER
1029949,39276,0,0,17,,,,CURRENT_NATIONAL_PLAYER
1030109,15352,0,0,20,,,,RECENT_NATIONAL_PLAYER
1030109,68607,0,0,1,,,,CURRENT_NATIONAL_PLAYER
1030109,68607,0,0,0,,,,CURRENT_NATIONAL_PLAYER
1030111,23102,1,0,0,,,,FORMER_NATIONAL_PLAYER
103052,3702,3,0,0,,,,FORMER_NATIONAL_PLAYER
103052,27294,15,0,0,,,,FORMER_NATIONAL_PLAYER
103052,31519,3,0,0,,,,FORMER_NATIONAL_PLAYER
1030524,32648,4,1,9,,23295.0,4026295.0,FORMER_NATIONAL_PLAYER
103064,3505,14,0,18,,1427.0,1179879.0,FORMER_NATIONAL_PLAYER
103064,11946,2,1,0,,,,FORMER_NATIONAL_PLAYER
103064,35707,2,2,15,,23208.0,3262374.0,FORMER_NATIONAL_PLAYER
1031293,16868,0,0,0,,,,CURRENT_NATIONAL_PLAYER
1031293,17622,12,2,9,,5355.0,4168973.0,RECENT_NATIONAL_PLAYER
1031293,25791,7,0,19,,56985.0,4019998.0,FORMER_NATIONAL_PLAYER
1031542,10933,1,0,23,,41569.0,3926515.0,FORMER_NATIONAL_PLAYER
1031661,21428,11,0,17,,2961.0,4438864.0,RECENT_NATIONAL_PLAYER
1031661,37515,0,0,0,,,,FORMER_NATIONAL_PLAYER
1031774,5710,11,0,19,,51800.0,4466939.0,RECENT_NATIONAL_PLAYER
1031774,9067,5,0,11,,51800.0,4224337.0,FORMER_NATIONAL_PLAYER
1031774,17662,14,0,18,,4275.0,3926473.0,FORMER_NATIONAL_PLAYER
103230,3816,28,5,18,,,,FORMER_NATIONAL_PLAYER
1032094,54396,6,0,20,,106381.0,4170220.0,CURRENT_NATIONAL_PLAYER
103246,5750,25,8,23,,7631.0,2536626.0,FORMER_NATIONAL_PLAYER
103284,3854,1,0,21,,23679.0,3572035.0,FORMER_NATIONAL_PLAYER
103284,16337,3,0,17,,,,FORMER_NATIONAL_PLAYER
103284,23219,11,0,7,,,,FORMER_NATIONAL_PLAYER
103284,23282,9,0,16,,,,FORMER_NATIONAL_PLAYER
103284,37488,1,0,0,,,,FORMER_NATIONAL_PLAYER
1032875,22907,2,0,0,,3643.0,4454031.0,RECENT_NATIONAL_PLAYER
103306,28425,0,0,0,,,,FORMER_NATIONAL_PLAYER
103310,3435,42,0,21,,628.0,2254277.0,RETIRED_NATIONAL_PLAYER
103310,22360,2,0,0,,,2365996.0,FORMER_NATIONAL_PLAYER
103310,24750,4,2,0,,,,FORMER_NATIONAL_PLAYER
103310,28425,3,0,0,,,,FORMER_NATIONAL_PLAYER
103310,28642,4,0,12,,,,FORMER_NATIONAL_PLAYER
103310,53813,4,0,12,,5719.0,2688691.0,FORMER_NATIONAL_PLAYER
103309,25507,0,0,0,,,4620573.0,FORMER_NATIONAL_PLAYER
103312,22360,0,0,0,,,2365996.0,FORMER_NATIONAL_PLAYER
1033267,26092,3,1,0,,,,FORMER_NATIONAL_PLAYER
1033267,51023,8,2,0,,,,FORMER_NATIONAL_PLAYER
103391,3589,0,0,29,,,2488544.0,FORMER_NATIONAL_PLAYER
103402,6303,7,0,0,,5430.0,1050051.0,FORMER_NATIONAL_PLAYER
103427,3299,31,1,6,,518.0,1143861.0,FORMER_NATIONAL_PLAYER
103427,9565,14,1,0,,2090.0,967228.0,FORMER_NATIONAL_PLAYER
103427,22907,1,0,0,,9635.0,942633.0,FORMER_NATIONAL_PLAYER
1034598,3670,0,0,0,,,,CURRENT_NATIONAL_PLAYER
1034598,8595,1,0,0,,,,RECENT_NATIONAL_PLAYER
1034598,46607,2,1,0,,21705.0,4444798.0,FORMER_NATIONAL_PLAYER
103459,28649,8,0,0,,,,FORMER_NATIONAL_PLAYER
103469,3806,13,2,0,,,,FORMER_NATIONAL_PLAYER
1034729,12148,1,0,16,,25165.0,4354631.0,FORMER_NATIONAL_PLAYER
1034755,28437,0,0,0,,,,FORMER_NATIONAL_PLAYER
103485,22515,1,0,0,,,,FORMER_NATIONAL_PLAYER
103485,31919,3,0,0,,,3811876.0,FORMER_NATIONAL_PLAYER
103485,38231,1,0,0,,,,FORMER_NATIONAL_PLAYER
103555,3440,11,0,12,,5221.0,2270533.0,RETIRED_NATIONAL_PLAYER
103555,16854,6,0,0,,,,FORMER_NATIONAL_PLAYER
103555,22515,4,0,0,,,,FORMER_NATIONAL_PLAYER
103555,31919,1,0,0,,,,FORMER_NATIONAL_PLAYER
103555,38231,1,0,0,,24031.0,2322294.0,FORMER_NATIONAL_PLAYER
103563,3674,20,0,6,,,,FORMER_NATIONAL_PLAYER
103567,3440,6,1,24,,2643.0,2576110.0,FORMER_NATIONAL_PLAYER
103567,22515,3,1,0,,16560.0,937699.0,FORMER_NATIONAL_PLAYER
103567,26471,8,3,0,,,,FORMER_NATIONAL_PLAYER
103567,31919,8,2,0,,,,FORMER_NATIONAL_PLAYER
103567,38018,1,0,0,,,,FORMER_NATIONAL_PLAYER
103565,3670,74,25,10,,17529.0,2285634.0,RETIRED_NATIONAL_PLAYER
103565,9323,1,0,0,,1241.0,1166730.0,FORMER_NATIONAL_PLAYER
103565,43903,1,0,0,,,,FORMER_NATIONAL_PLAYER
103562,3439,1,0,0,,3351.0,936718.0,FORMER_NATIONAL_PLAYER
103588,3439,0,0,0,,,,RETIRED_NATIONAL_PLAYER
103588,5598,19,4,8,,525.0,3234780.0,FORMER_NATIONAL_PLAYER
103588,37018,1,1,21,,,,FORMER_NATIONAL_PLAYER
103583,23130,0,0,0,,,,FORMER_NATIONAL_PLAYER
1035924,16418,2,0,0,,48230.0,4095463.0,CURRENT_NATIONAL_PLAYER
1035924,48791,0,0,0,,,,FORMER_NATIONAL_PLAYER
1036,3817,7,1,0,,,,FORMER_NATIONAL_PLAYER
1036,40791,1,0,0,,,2504667.0,FORMER_NATIONAL_PLAYER
103601,27261,6,0,0,,,2365997.0,FORMER_NATIONAL_PLAYER
103606,27261,6,0,0,,,2365997.0,FORMER_NATIONAL_PLAYER
103607,3510,27,3,10,,1607.0,1049981.0,FORMER_NATIONAL_PLAYER
103607,27261,21,1,0,,,2365997.0,FORMER_NATIONAL_PLAYER
103607,29112,6,1,10,,16017.0,3266234.0,FORMER_NATIONAL_PLAYER
103607,32645,3,1,0,,1607.0,4315748.0,FORMER_NATIONAL_PLAYER
103607,43976,2,2,0,,,,FORMER_NATIONAL_PLAYER
103605,3510,10,1,24,,1607.0,2560916.0,FORMER_NATIONAL_PLAYER
103605,27261,5,3,0,,,2365997.0,FORMER_NATIONAL_PLAYER
103605,29112,3,0,19,,,,FORMER_NATIONAL_PLAYER
103605,32645,15,2,0,,,,FORMER_NATIONAL_PLAYER
103608,3435,15,4,0,,32667.0,3702319.0,FORMER_NATIONAL_PLAYER
103616,23260,0,0,0,,,1185284.0,FORMER_NATIONAL_PLAYER
103625,27261,4,3,0,,,2365997.0,FORMER_NATIONAL_PLAYER
103625,32645,0,0,0,,,,FORMER_NATIONAL_PLAYER
103627,3510,27,2,7,,1607.0,2255574.0,FORMER_NATIONAL_PLAYER
103627,27261,4,0,0,,,2365997.0,FORMER_NATIONAL_PLAYER
103627,29112,2,0,3,,,,FORMER_NATIONAL_PLAYER
103627,32645,0,0,0,,,,FORMER_NATIONAL_PLAYER
103630,3510,8,0,1,,26628.0,2289044.0,FORMER_NATIONAL_PLAYER
103630,29112,0,0,0,,,,FORMER_NATIONAL_PLAYER
103631,9172,7,1,0,,,,FORMER_NATIONAL_PLAYER
1036451,11940,0,0,12,,,2365994.0,FORMER_NATIONAL_PLAYER
103658,3575,43,7,0,,,,FORMER_NATIONAL_PLAYER
103667,5709,3,0,0,,305.0,1126219.0,FORMER_NATIONAL_PLAYER
103679,3376,34,2,0,,2728.0,2371557.0,FORMER_NATIONAL_PLAYER
1036736,20947,0,0,0,,,,FORMER_NATIONAL_PLAYER
10372,16371,24,0,1,,,,FORMER_NATIONAL_PLAYER
10372,16373,16,0,1,,,,FORMER_NATIONAL_PLAYER
10372,16374,24,0,1,,,,FORMER_NATIONAL_PLAYER
10372,23137,2,0,1,,,,FORMER_NATIONAL_PLAYER
10372,30503,4,0,1,,,,FORMER_NATIONAL_PLAYER
10372,31372,11,0,1,,,,FORMER_NATIONAL_PLAYER
10372,53246,0,0,12,,,,FORMER_NATIONAL_PLAYER
10374,7149,7,0,0,,,,FORMER_NATIONAL_PLAYER
103743,7658,22,12,0,,,,FORMER_NATIONAL_PLAYER
10378,9565,3,1,0,,,,FORMER_NATIONAL_PLAYER
10378,52786,1,0,0,,,,FORMER_NATIONAL_PLAYER
10379,11944,0,0,0,,,4084018.0,FORMER_NATIONAL_PLAYER
10379,17756,5,1,4,,6554.0,910391.0,FORMER_NATIONAL_PLAYER
103790,6303,0,0,0,,,4084018.0,FORMER_NATIONAL_PLAYER
1038067,23658,0,0,22,,,2492815.0,FORMER_NATIONAL_PLAYER
103819,3380,5,1,0,,625.0,1061445.0,FORMER_NATIONAL_PLAYER
103819,16868,14,0,0,,5355.0,1044563.0,FORMER_NATIONAL_PLAYER
103819,17622,8,0,0,,16364.0,3970187.0,FORMER_NATIONAL_PLAYER
103819,25791,4,1,0,,,1058490.0,FORMER_NATIONAL_PLAYER
103812,3556,59,3,4,,29560.0,3777205.0,FORMER_NATIONAL_PLAYER
